2021-02-22,85020,85007,$22.18,ABC Hauling
2021-02-22,85020,85010,$24.59,Haul Today
2021-02-22,85020,85012,21.33,ABC Hauling
2021-02-22,85020,85013,19.96,Haul Today
2021-02-22,85020,85021,22.72,Haul Today
2021-02-22,85021,85001,27.22,Haul Today
2021-02-22,85021,85002,24.05,ABC Hauling
2021-02-22,85021,85004,19.34,ABC Hauling
2021-02-22,85021,85007,19.63,Haul Today
2021-02-22,85021,85010,23.18,Haul Today
2021-02-22,85021,85012,$18.95,Haul Today
2021-02-22,85021,85013,$28.33,ABC Hauling
2021-02-22,85021,85020,$19.81,ABC Hauling
2021-03-01,85001,85002,27.30,Haul Today
2021-03-01,85001,85004,24.09,Haul Today
2021-03-01,85001,85007,18.66,ABC Hauling
2021-03-01,85001,85010,21.28,Haul Today
2021-03-01,85001,85012,26.20,ABC Hauling
2021-03-01,85001,85013,21.05,ABC Hauling
2021-03-01,85001,85020,21.22,ABC Hauling
2021-03-01,85001,85021,$20.46,ABC Hauling
2021-03-01,85002,85001,24.26,ABC Hauling
2021-03-01,85002,85004,18.51,Haul Today
2021-03-01,85002,85007,20.89,Haul Today
2021-03-01,85002,85010,$21.01,ABC Hauling
2021-03-01,85002,85012,23.02,ABC Hauling
2021-03-01,85002,85013,20.56,Haul Today
2021-03-01,85002,85020,18.91,ABC Hauling
2021-03-01,85002,85021,$22.42,ABC Hauling
2021-03-01,85004,85001,21.92,ABC Hauling
2021-03-01,85004,85002,27.70,ABC Hauling
2021-03-01,85004,85007,22.07,Haul Today
2021-03-01,85004,85010,25.90,ABC Hauling
2021-03-01,85004,85012,28.92,ABC Hauling
2021-03-01,85004,85013,18.63,Haul Today
2021-03-01,85004,85020,19.89,Haul Today
2021-03-01,85004,85021,19.97,Haul Today
2021-03-01,85007,85001,$25.66,Haul Today
2021-03-01,85007,85002,24.91,Haul Today
2021-03-01,85007,85004,18.49,Haul Today
2021-03-01,85007,85004,27.34,Haul Today
2021-03-01,85007,85010,22.34,Haul Today
2021-03-01,85007,85012,25.12,ABC Hauling
2021-03-01,85007,85013,$18.25,ABC Hauling
2021-03-01,85007,85020,21.92,ABC Hauling
2021-03-01,85007,85021,20.22,Haul Today
2021-03-01,85010,85001,20.76,ABC Hauling
2021-03-01,85010,85002,$19.90,ABC Hauling
2021-03-01,85010,85004,27.84,Haul Today
2021-03-01,85010,85004,19.43,Haul Today
2021-03-01,85010,85007,22.30,Haul Today
2021-03-01,85010,85012,28.26,Haul Today
2021-03-01,85010,85013,24.28,Haul Today
2021-03-01,85010,85020,20.57,ABC Hauling
2021-03-01,85010,85021,$18.40,ABC Hauling
2021-03-01,85012,85001,24.47,ABC Hauling
2021-03-01,85012,85002,27.99,Haul Today
2021-03-01,85012,85004,$21.68,Haul Today
2021-03-01,85012,85007,20.13,ABC Hauling
2021-03-01,85012,85010,$22.82,ABC Hauling
2021-03-01,85012,85013,18.36,ABC Hauling
2021-03-01,85012,85020,$28.83,ABC Hauling
2021-03-01,85012,85021,24.65,Haul Today
2021-03-01,85013,85001,20.25,Haul Today
2021-03-01,85013,85002,22.90,ABC Hauling
2021-03-01,85013,85004,24.56,Haul Today
2021-03-01,85013,85007,21.87,Haul Today
2021-03-01,85013,85010,27.06,Haul Today
2021-03-01,85013,85012,20.78,ABC Hauling
2021-03-01,85013,85020,24.46,ABC Hauling
2021-03-01,85013,85021,25.42,Haul Today
2021-03-01,85020,85001,18.07,Haul Today
2021-03-01,85020,85002,26.96,ABC Hauling
2021-03-01,85020,85004,23.99,ABC Hauling
2021-03-01,85020,85007,23.37,Haul Today
2021-03-01,85020,85010,25.29,ABC Hauling
2021-03-01,85020,85012,$24.33,Haul Today
2021-03-01,85020,85013,24.57,ABC Hauling
2021-03-01,85020,85021,22.52,ABC Hauling
2021-03-01,85021,85001,$26.87,ABC Hauling
2021-03-01,85021,85002,18.18,Haul Today
2021-03-01,85021,85004,$21.97,ABC Hauling
2021-03-01,85021,85007,22.44,ABC Hauling
2021-03-01,85021,85010,$25.38,ABC Hauling
2021-03-01,85021,85012,19.46,ABC Hauling
2021-03-01,85021,85013,20.37,Haul Today
2021-03-01,85021,85020,26.96,ABC Hauling
2021-03-08,85001,85002,22.95,ABC Hauling
2021-03-08,85001,85004,$27.73,Haul Today
2021-03-08,85001,85007,$21.23,Haul Today
2021-03-08,85001,85010,22.17,Haul Today
2021-03-08,85001,85012,27.09,ABC Hauling
2021-03-08,85001,85013,26.16,ABC Hauling
2021-03-08,85001,85020,28.90,Haul Today
2021-03-08,85001,85021,$21.56,ABC Hauling
2021-03-08,85002,85001,24.53,ABC Hauling
2021-03-08,85002,85004,$28.47,ABC Hauling
2021-03-08,85002,85007,21.51,ABC Hauling
2021-03-08,85002,85010,24.77,ABC Hauling
2021-03-08,85002,85012,25.11,ABC Hauling
2021-03-08,85002,85013,26.32,ABC Hauling
2021-03-08,85002,85020,20.93,ABC Hauling
2021-03-08,85002,85021,24.12,ABC Hauling
2021-03-08,85004,85001,28.54,Haul Today
2021-03-08,85004,85002,25.19,Haul Today
2021-03-08,85004,85007,21.76,Haul Today
2021-03-08,85004,85010,26.17,Haul Today
2021-03-08,85004,85012,20.78,Haul Today
2021-03-08,85004,85013,23.79,Haul Today
2021-03-08,85004,85020,$24.88,Haul Today
2021-03-08,85004,85021,$20.24,ABC Hauling
2021-03-08,85007,85001,26.94,ABC Hauling
2021-03-08,85007,85002,23.16,ABC Hauling
2021-03-08,85007,85004,24.43,Haul Today
2021-03-08,85007,85010,$20.50,Haul Today
2021-03-08,85007,85012,26.80,ABC Hauling
2021-03-08,85007,85013,18.47,Haul Today
2021-03-08,85007,85020,28.52,ABC Hauling
2021-03-08,85007,85021,26.16,ABC Hauling
2021-03-08,85010,85001,19.91,ABC Hauling
2021-03-08,85010,85002,19.25,ABC Hauling
2021-03-08,85010,85004,$27.16,ABC Hauling
2021-03-08,85010,85007,$25.58,ABC Hauling
2021-03-08,85010,85012,$25.19,ABC Hauling
2021-03-08,85010,85013,$28.08,Haul Today
2021-03-08,85010,85020,22.05,Haul Today
2021-03-08,85010,85021,$24.19,ABC Hauling
2021-03-08,85012,85001,27.28,ABC Hauling
2021-03-08,85012,85002,22.00,Haul Today
2021-03-08,85012,85004,22.08,ABC Hauling
2021-03-08,85012,85007,18.56,ABC Hauling
2021-03-08,85012,85010,23.70,Haul Today
2021-03-08,85012,85013,$28.01,Haul Today
2021-03-08,85012,85020,25.17,Haul Today
2021-03-08,85012,85021,28.44,Haul Today
2021-03-08,85013,85001,25.23,ABC Hauling
2021-03-08,85013,85001,18.47,ABC Hauling
2021-03-08,85013,85002,24.99,ABC Hauling
2021-03-08,85013,85004,$22.53,ABC Hauling
2021-03-08,85013,85007,19.26,ABC Hauling
2021-03-08,85013,85010,26.56,ABC Hauling
2021-03-08,85013,85012,$25.89,Haul Today
2021-03-08,85013,85020,19.70,ABC Hauling
2021-03-08,85013,85021,$20.40,ABC Hauling
2021-03-08,85020,85001,28.28,ABC Hauling
2021-03-08,85020,85002,$18.40,ABC Hauling
2021-03-08,85020,85004,$25.16,ABC Hauling
2021-03-08,85020,85007,23.88,ABC Hauling
2021-03-08,85020,85010,$19.89,Haul Today
2021-03-08,85020,85012,27.50,Haul Today
2021-03-08,85020,85013,23.47,Haul Today
2021-03-08,85020,85013,24.97,Haul Today
2021-03-08,85020,85021,$24.84,Haul Today
2021-03-08,85021,85001,$27.88,ABC Hauling
2021-03-08,85021,85002,$27.77,Haul Today
2021-03-08,85021,85004,$28.34,Haul Today
2021-03-08,85021,85007,27.08,Haul Today
2021-03-08,85021,85010,25.77,Haul Today
2021-03-08,85021,85012,20.06,ABC Hauling
2021-03-08,85021,85013,28.03,ABC Hauling
2021-03-08,85021,85020,24.60,ABC Hauling
2021-03-15,85001,85002,28.24,ABC Hauling
2021-03-15,85001,85004,23.97,ABC Hauling
2021-03-15,85001,85007,24.88,Haul Today
2021-03-15,85001,85010,$21.20,Haul Today
2021-03-15,85001,85012,21.20,ABC Hauling
2021-03-15,85001,85013,22.58,Haul Today
2021-03-15,85001,85020,21.71,ABC Hauling
2021-03-15,85001,85021,$19.46,Haul Today
2021-03-15,85002,85001,$22.07,ABC Hauling
2021-03-15,85002,85004,27.28,Haul Today
2021-03-15,85002,85007,19.20,Haul Today
2021-03-15,85002,85010,22.36,ABC Hauling
2021-03-15,85002,85012,$22.18,ABC Hauling
2021-03-15,85002,85013,$18.64,Haul Today
2021-03-15,85002,85020,$26.80,ABC Hauling
2021-03-15,85002,85021,27.93,ABC Hauling
2021-03-15,85004,85001,25.81,Haul Today
2021-03-15,85004,85002,27.01,Haul Today
2021-03-15,85004,85007,18.05,ABC Hauling
2021-03-15,85004,85010,26.90,Haul Today
2021-03-15,85004,85012,18.48,Haul Today
2021-03-15,85004,85013,26.43,Haul Today
2021-03-15,85004,85020,25.84,ABC Hauling
2021-03-15,85004,85020,28.12,ABC Hauling
2021-03-15,85004,85021,$24.18,Haul Today
2021-03-15,85004,85021,18.20,Haul Today
2021-03-15,85007,85001,$27.67,Haul Today
2021-03-15,85007,85002,18.94,ABC Hauling
2021-03-15,85007,85004,25.97,Haul Today
2021-03-15,85007,85010,$27.02,ABC Hauling
2021-03-15,85007,85012,20.89,ABC Hauling
2021-03-15,85007,85013,24.73,Haul Today
2021-03-15,85007,85020,20.40,ABC Hauling
2021-03-15,85007,85021,$25.53,ABC Hauling
2021-03-15,85010,85001,21.30,ABC Hauling
2021-03-15,85010,85002,23.48,Haul Today
2021-03-15,85010,85004,23.27,Haul Today
2021-03-15,85010,85007,19.50,Haul Today
2021-03-15,85010,85012,27.61,ABC Hauling
2021-03-15,85010,85013,27.84,Haul Today
2021-03-15,85010,85020,27.54,ABC Hauling
2021-03-15,85010,85021,24.39,Haul Today
2021-03-15,85012,85001,24.38,ABC Hauling
2021-03-15,85012,85002,$23.14,ABC Hauling
2021-03-15,85012,85004,$19.39,ABC Hauling
2021-03-15,85012,85007,20.41,ABC Hauling
2021-03-15,85012,85010,28.99,ABC Hauling
2021-03-15,85012,85013,$22.73,Haul Today
2021-03-15,85012,85020,21.94,Haul Today
2021-03-15,85012,85021,22.88,ABC Hauling
2021-03-15,85013,85001,23.76,ABC Hauling
2021-03-15,85013,85002,22.84,ABC Hauling
2021-03-15,85013,85004,$26.15,Haul Today
2021-03-15,85013,85007,18.65,ABC Hauling
2021-03-15,85013,85010,$23.69,Haul Today
2021-03-15,85013,85012,28.06,Haul Today
2021-03-15,85013,85020,26.50,Haul Today
2021-03-15,85013,85021,$18.45,Haul Today
2021-03-15,85020,85001,$21.01,ABC Hauling
2021-03-15,85020,85002,21.85,ABC Hauling
2021-03-15,85020,85004,$23.74,ABC Hauling
2021-03-15,85020,85007,$20.53,Haul Today
2021-03-15,85020,85010,$20.26,ABC Hauling
2021-03-15,85020,85012,22.78,ABC Hauling
2021-03-15,85020,85013,$19.46,ABC Hauling
2021-03-15,85020,85021,19.45,Haul Today
2021-03-15,85021,85001,$18.15,ABC Hauling
2021-03-15,85021,85002,$18.10,Haul Today
2021-03-15,85021,85004,27.20,ABC Hauling
2021-03-15,85021,85007,$21.16,Haul Today
2021-03-15,85021,85010,$22.96,ABC Hauling
2021-03-15,85021,85012,27.94,ABC Hauling
2021-03-15,85021,85013,27.59,Haul Today
2021-03-15,85021,85020,26.50,ABC Hauling
2021-03-22,85001,85002,27.04,ABC Hauling
2021-03-22,85001,85004,$20.88,ABC Hauling
2021-03-22,85001,85007,26.10,ABC Hauling
2021-03-22,85001,85010,24.89,ABC Hauling
2021-03-22,85001,85012,$20.97,Haul Today
2021-03-22,85001,85013,$20.33,Haul Today
2021-03-22,85001,85020,28.41,ABC Hauling
2021-03-22,85001,85021,18.95,Haul Today
2021-03-22,85002,85001,25.85,ABC Hauling
2021-03-22,85002,85004,23.10,Haul Today
2021-03-22,85002,85007,25.92,Haul Today
2021-03-22,85002,85010,28.93,Haul Today
2021-03-22,85002,85012,28.05,Haul Today
2021-03-22,85002,85013,$23.20,Haul Today
2021-03-22,85002,85020,18.31,Haul Today
2021-03-22,85002,85021,21.50,ABC Hauling
2021-03-22,85004,85001,$23.82,Haul Today
2021-03-22,85004,85002,22.36,Haul Today
2021-03-22,85004,85007,21.45,Haul Today
2021-03-22,85004,85010,19.97,Haul Today
2021-03-22,85004,85012,$20.00,Haul Today
2021-03-22,85004,85013,21.35,ABC Hauling
2021-03-22,85004,85020,19.49,Haul Today
2021-03-22,85004,85021,$20.53,ABC Hauling
2021-03-22,85007,85001,23.20,ABC Hauling
2021-03-22,85007,85002,24.95,ABC Hauling
2021-03-22,85007,85004,$27.58,Haul Today
2021-03-22,85007,85010,25.46,ABC Hauling
2021-03-22,85007,85012,$27.22,ABC Hauling
2021-03-22,85007,85013,18.89,Haul Today
2021-03-22,85007,85020,$20.54,Haul Today
2021-03-22,85007,85021,27.02,ABC Hauling
2021-03-22,85010,85001,$22.93,Haul Today
2021-03-22,85010,85002,25.78,ABC Hauling
2021-03-22,85010,85004,$21.53,Haul Today
2021-03-22,85010,85007,23.92,ABC Hauling
2021-03-22,85010,85012,$25.77,ABC Hauling
2021-03-22,85010,85013,26.50,ABC Hauling
2021-03-22,85010,85020,$25.68,ABC Hauling
2021-03-22,85010,85021,20.62,Haul Today
2021-03-22,85012,85001,$28.74,Haul Today
2021-03-22,85012,85002,20.59,Haul Today
2021-03-22,85012,85004,$21.39,ABC Hauling
2021-03-22,85012,85007,19.17,ABC Hauling
2021-03-22,85012,85010,28.83,ABC Hauling
2021-03-22,85012,85013,23.83,Haul Today
2021-03-22,85012,85020,22.35,ABC Hauling
2021-03-22,85012,85021,23.21,ABC Hauling
2021-03-22,85013,85001,21.55,Haul Today
2021-03-22,85013,85002,21.85,ABC Hauling
2021-03-22,85013,85004,$25.58,Haul Today
2021-03-22,85013,85007,$25.39,Haul Today
2021-03-22,85013,85010,21.99,ABC Hauling
2021-03-22,85013,85012,$18.69,ABC Hauling
2021-03-22,85013,85020,$23.90,ABC Hauling
2021-03-22,85013,85021,$26.03,ABC Hauling
2021-03-22,85020,85001,26.64,ABC Hauling
2021-03-22,85020,85002,23.49,ABC Hauling
2021-03-22,85020,85004,26.87,ABC Hauling
2021-03-22,85020,85007,$28.98,ABC Hauling
2021-03-22,85020,85010,21.99,Haul Today
2021-03-22,85020,85012,$22.35,ABC Hauling
2021-03-22,85020,85013,18.03,ABC Hauling
2021-03-22,85020,85021,20.76,Haul Today
2021-03-22,85021,85001,20.21,Haul Today
2021-03-22,85021,85002,26.64,Haul Today
2021-03-22,85021,85004,28.90,Haul Today
2021-03-22,85021,85007,$27.04,Haul Today
2021-03-22,85021,85010,21.21,ABC Hauling
2021-03-22,85021,85012,$26.09,Haul Today
2021-03-22,85021,85013,18.16,Haul Today
2021-03-22,85021,85020,18.64,ABC Hauling
2021-03-29,85001,85002,21.23,ABC Hauling
2021-03-29,85001,85004,$23.87,Haul Today
2021-03-29,85001,85007,23.02,Haul Today
2021-03-29,85001,85010,27.13,ABC Hauling
2021-03-29,85001,85012,21.47,Haul Today
2021-03-29,85001,85013,20.16,Haul Today
2021-03-29,85001,85020,$23.01,Haul Today
2021-03-29,85001,85021,24.04,Haul Today
2021-03-29,85002,85001,27.29,ABC Hauling
2021-03-29,85002,85004,$18.70,ABC Hauling
2021-03-29,85002,85007,19.35,Haul Today
2021-03-29,85002,85010,24.60,ABC Hauling
2021-03-29,85002,85012,20.95,ABC Hauling
2021-03-29,85002,85013,$26.59,Haul Today
2021-03-29,85002,85020,26.18,ABC Hauling
2021-03-29,85002,85021,26.71,ABC Hauling
2021-03-29,85004,85001,$21.96,ABC Hauling
2021-03-29,85004,85002,$27.64,Haul Today
2021-03-29,85004,85007,28.69,ABC Hauling
2021-03-29,85004,85010,$25.18,ABC Hauling
2021-03-29,85004,85012,19.77,Haul Today
2021-03-29,85004,85013,$22.02,Haul Today
2021-03-29,85004,85020,23.46,Haul Today
2021-03-29,85004,85021,20.50,Haul Today
2021-03-29,85007,85001,27.94,Haul Today
2021-03-29,85007,85002,$25.84,ABC Hauling
2021-03-29,85007,85004,21.88,Haul Today
2021-03-29,85007,85010,$19.16,Haul Today
2021-03-29,85007,85012,25.88,ABC Hauling
2021-03-29,85007,85013,27.66,ABC Hauling
2021-03-29,85007,85020,$22.98,Haul Today
2021-03-29,85007,85021,$20.90,ABC Hauling
2021-03-29,85010,85001,25.85,Haul Today
2021-03-29,85010,85002,21.72,Haul Today
2021-03-29,85010,85004,19.23,Haul Today
2021-03-29,85010,85007,$20.92,ABC Hauling
2021-03-29,85010,85012,$19.64,Haul Today
2021-03-29,85010,85013,$20.34,ABC Hauling
2021-03-29,85010,85020,27.57,Haul Today
2021-03-29,85010,85021,24.03,ABC Hauling
2021-03-29,85012,85001,19.46,Haul Today
2021-03-29,85012,85002,25.46,Haul Today
2021-03-29,85012,85004,26.09,ABC Hauling
2021-03-29,85012,85007,$20.02,Haul Today
2021-03-29,85012,85010,$18.75,Haul Today
2021-03-29,85012,85013,$27.83,Haul Today
2021-03-29,85012,85020,27.74,Haul Today
2021-03-29,85012,85021,$20.62,Haul Today
2021-03-29,85013,85001,18.48,Haul Today
2021-03-29,85013,85002,24.08,ABC Hauling
2021-03-29,85013,85004,21.19,Haul Today
2021-03-29,85013,85007,25.91,Haul Today
2021-03-29,85013,85010,20.87,ABC Hauling
2021-03-29,85013,85012,24.39,Haul Today
2021-03-29,85013,85020,22.87,ABC Hauling
2021-03-29,85013,85021,$28.38,Haul Today
2021-03-29,85020,85001,$21.80,ABC Hauling
2021-03-29,85020,85002,$22.10,ABC Hauling
2021-03-29,85020,85004,21.12,Haul Today
2021-03-29,85020,85007,18.94,ABC Hauling
2021-03-29,85020,85010,19.31,ABC Hauling
2021-03-29,85020,85012,$18.47,ABC Hauling
2021-03-29,85020,85013,28.85,ABC Hauling
2021-03-29,85020,85021,23.19,ABC Hauling
2021-03-29,85021,85001,24.85,ABC Hauling
2021-03-29,85021,85002,22.08,ABC Hauling
2021-03-29,85021,85004,19.18,ABC Hauling
2021-03-29,85021,85007,$22.66,Haul Today
2021-03-29,85021,85010,19.09,Haul Today
2021-03-29,85021,85012,$22.03,Haul Today
2021-03-29,85021,85013,$24.45,ABC Hauling
2021-03-29,85021,85020,24.71,Haul Today
2021-04-05,85001,85002,28.37,Haul Today
2021-04-05,85001,85004,18.72,ABC Hauling
2021-04-05,85001,85007,24.88,Haul Today
2021-04-05,85001,85010,20.92,ABC Hauling
2021-04-05,85001,85012,20.12,ABC Hauling
2021-04-05,85001,85013,27.69,Haul Today
2021-04-05,85001,85020,23.11,ABC Hauling
2021-04-05,85001,85021,$27.70,Haul Today
2021-04-05,85002,85001,20.45,ABC Hauling
2021-04-05,85002,85004,28.57,ABC Hauling
2021-04-05,85002,85007,$28.61,Haul Today
2021-04-05,85002,85010,27.12,Haul Today
2021-04-05,85002,85012,18.28,ABC Hauling
2021-04-05,85002,85013,23.18,ABC Hauling
2021-04-05,85002,85020,$18.43,ABC Hauling
2021-04-05,85002,85021,19.17,Haul Today
2021-04-05,85002,85021,23.74,Haul Today
2021-04-05,85004,85001,24.79,Haul Today
2021-04-05,85004,85002,19.24,ABC Hauling
2021-04-05,85004,85007,24.37,Haul Today
2021-04-05,85004,85010,27.30,Haul Today
2021-04-05,85004,85012,$27.92,ABC Hauling
2021-04-05,85004,85013,$22.62,Haul Today
2021-04-05,85004,85020,$23.11,ABC Hauling
2021-04-05,85004,85021,22.56,ABC Hauling
2021-04-05,85007,85001,26.92,ABC Hauling
2021-04-05,85007,85002,21.38,Haul Today
2021-04-05,85007,85004,$23.41,Haul Today
2021-04-05,85007,85010,$25.17,Haul Today
2021-04-05,85007,85012,19.35,ABC Hauling
2021-04-05,85007,85013,28.87,ABC Hauling
2021-04-05,85007,85020,$21.13,ABC Hauling
2021-04-05,85007,85021,20.89,Haul Today
2021-04-05,85010,85001,18.62,ABC Hauling
2021-04-05,85010,85002,26.43,Haul Today
2021-04-05,85010,85004,24.81,ABC Hauling
2021-04-05,85010,85007,24.82,ABC Hauling
2021-04-05,85010,85012,28.09,ABC Hauling
2021-04-05,85010,85013,$25.08,Haul Today
2021-04-05,85010,85020,$25.27,Haul Today
2021-04-05,85010,85021,24.14,Haul Today
2021-04-05,85012,85001,27.81,Haul Today
2021-04-05,85012,85002,18.13,Haul Today
2021-04-05,85012,85004,20.78,ABC Hauling
2021-04-05,85012,85007,$28.82,ABC Hauling
2021-04-05,85012,85010,26.86,Haul Today
2021-04-05,85012,85013,27.28,Haul Today
2021-04-05,85012,85020,22.43,ABC Hauling
2021-04-05,85012,85021,$28.05,Haul Today
2021-04-05,85013,85001,19.32,Haul Today
2021-04-05,85013,85002,24.54,ABC Hauling
2021-04-05,85013,85004,23.37,ABC Hauling
2021-04-05,85013,85007,$24.76,ABC Hauling
2021-04-05,85013,85010,$25.50,Haul Today
2021-04-05,85013,85012,24.50,ABC Hauling
2021-04-05,85013,85020,28.22,ABC Hauling
2021-04-05,85013,85021,$18.85,Haul Today
2021-04-05,85020,85001,19.37,Haul Today
2021-04-05,85020,85002,25.14,Haul Today
2021-04-05,85020,85004,$19.30,Haul Today
2021-04-05,85020,85007,22.85,Haul Today
2021-04-05,85020,85010,25.86,ABC Hauling
2021-04-05,85020,85012,21.62,Haul Today
2021-04-05,85020,85013,$20.30,ABC Hauling
2021-04-05,85020,85021,23.74,ABC Hauling
2021-04-05,85021,85001,$21.57,Haul Today
2021-04-05,85021,85002,28.30,Haul Today
2021-04-05,85021,85004,27.33,ABC Hauling
2021-04-05,85021,85007,$21.56,Haul Today
2021-04-05,85021,85010,$25.02,Haul Today
2021-04-05,85021,85012,$24.37,Haul Today
2021-04-05,85021,85013,20.96,Haul Today
2021-04-05,85021,85020,$26.97,Haul Today
2021-04-12,85001,85002,27.94,ABC Hauling
2021-04-12,85001,85004,24.40,ABC Hauling
2021-04-12,85001,85007,$26.72,Haul Today
2021-04-12,85001,85010,26.98,ABC Hauling
2021-04-12,85001,85012,$22.74,Haul Today
2021-04-12,85001,85013,18.52,Haul Today
2021-04-12,85001,85020,$27.34,ABC Hauling
2021-04-12,85001,85021,22.59,Haul Today
2021-04-12,85002,85001,$25.63,Haul Today
2021-04-12,85002,85004,22.67,Haul Today
2021-04-12,85002,85007,20.14,Haul Today
2021-04-12,85002,85010,26.92,ABC Hauling
2021-04-12,85002,85012,21.42,Haul Today
2021-04-12,85002,85013,27.06,ABC Hauling
2021-04-12,85002,85020,25.92,Haul Today
2021-04-12,85002,85021,27.77,Haul Today
2021-04-12,85004,85001,$18.13,ABC Hauling
2021-04-12,85004,85002,25.33,Haul Today
2021-04-12,85004,85007,19.42,ABC Hauling
2021-04-12,85004,85010,27.32,Haul Today
2021-04-12,85004,85012,25.06,Haul Today
2021-04-12,85004,85013,$21.90,Haul Today
2021-04-12,85004,85020,28.84,Haul Today
2021-04-12,85004,85021,19.25,ABC Hauling
2021-04-12,85007,85001,28.54,ABC Hauling
2021-04-12,85007,85002,$18.05,Haul Today
2021-04-12,85007,85004,22.31,ABC Hauling
2021-04-12,85007,85010,26.22,ABC Hauling
2021-04-12,85007,85012,20.44,ABC Hauling
2021-04-12,85007,85013,26.44,Haul Today
2021-04-12,85007,85020,20.22,Haul Today
2021-04-12,85007,85021,$21.13,Haul Today
2021-04-12,85010,85001,27.86,Haul Today
2021-04-12,85010,85002,22.78,Haul Today
2021-04-12,85010,85004,21.45,Haul Today
2021-04-12,85010,85007,27.14,ABC Hauling
2021-04-12,85010,85012,24.07,Haul Today
2021-04-12,85010,85013,20.01,Haul Today
2021-04-12,85010,85020,25.86,Haul Today
2021-04-12,85010,85021,28.59,ABC Hauling
2021-04-12,85012,85001,$20.47,ABC Hauling
2021-04-12,85012,85002,20.58,ABC Hauling
2021-04-12,85012,85004,18.80,ABC Hauling
2021-04-12,85012,85007,$28.24,Haul Today
2021-04-12,85012,85010,$23.62,Haul Today
2021-04-12,85012,85013,24.33,Haul Today
2021-04-12,85012,85020,25.72,ABC Hauling
2021-04-12,85012,85021,$21.77,ABC Hauling
2021-04-12,85013,85001,18.30,Haul Today
2021-04-12,85013,85002,22.74,Haul Today
2021-04-12,85013,85004,$20.17,Haul Today
2021-04-12,85013,85007,25.04,ABC Hauling
2021-04-12,85013,85010,22.11,ABC Hauling
2021-04-12,85013,85012,22.42,Haul Today
2021-04-12,85013,85020,20.04,ABC Hauling
2021-04-12,85013,85021,27.58,Haul Today
2021-04-12,85020,85001,23.43,ABC Hauling
2021-04-12,85020,85002,$21.67,ABC Hauling
2021-04-12,85020,85004,24.37,ABC Hauling
2021-04-12,85020,85007,$18.30,Haul Today
2021-04-12,85020,85010,$25.25,Haul Today
2021-04-12,85020,85012,$20.49,ABC Hauling
2021-04-12,85020,85013,26.49,Haul Today
2021-04-12,85020,85021,26.12,Haul Today
2021-04-12,85021,85001,$25.56,ABC Hauling
2021-04-12,85021,85002,$25.41,Haul Today
2021-04-12,85021,85004,20.74,ABC Hauling
2021-04-12,85021,85007,27.73,Haul Today
2021-04-12,85021,85010,$22.54,Haul Today
2021-04-12,85021,85012,28.03,Haul Today
2021-04-12,85021,85013,20.64,Haul Today
2021-04-12,85021,85020,$24.89,ABC Hauling
2021-04-19,85001,85002,$19.32,ABC Hauling
2021-04-19,85001,85004,25.13,Haul Today
2021-04-19,85001,85007,24.66,ABC Hauling
2021-04-19,85001,85010,$24.92,ABC Hauling
2021-04-19,85001,85012,25.58,ABC Hauling
2021-04-19,85001,85013,19.88,ABC Hauling
2021-04-19,85001,85020,23.50,ABC Hauling
2021-04-19,85001,85021,22.74,Haul Today
2021-04-19,85002,85001,19.52,ABC Hauling
2021-04-19,85002,85004,20.07,ABC Hauling
2021-04-19,85002,85007,$28.12,ABC Hauling
2021-04-19,85002,85007,26.23,ABC Hauling
2021-04-19,85002,85010,28.76,ABC Hauling
2021-04-19,85002,85012,22.07,ABC Hauling
2021-04-19,85002,85013,18.63,Haul Today
2021-04-19,85002,85020,24.67,Haul Today
2021-04-19,85002,85021,28.30,Haul Today
2021-04-19,85004,85001,$25.37,Haul Today
2021-04-19,85004,85002,$20.84,Haul Today
2021-04-19,85004,85007,$25.64,Haul Today
2021-04-19,85004,85010,21.63,Haul Today
2021-04-19,85004,85012,18.85,Haul Today
2021-04-19,85004,85013,22.17,ABC Hauling
2021-04-19,85004,85020,$25.87,ABC Hauling
2021-04-19,85004,85021,$21.22,Haul Today
2021-04-19,85007,85001,21.67,Haul Today
2021-04-19,85007,85002,19.32,Haul Today
2021-04-19,85007,85004,24.98,ABC Hauling
2021-04-19,85007,85010,23.75,ABC Hauling
2021-04-19,85007,85012,$19.03,ABC Hauling
2021-04-19,85007,85013,25.05,Haul Today
2021-04-19,85007,85020,$26.94,Haul Today
2021-04-19,85007,85021,24.79,Haul Today
2021-04-19,85010,85001,$20.41,Haul Today
2021-04-19,85010,85002,25.83,ABC Hauling
2021-04-19,85010,85004,26.75,Haul Today
2021-04-19,85010,85007,$25.98,ABC Hauling
2021-04-19,85010,85012,24.06,Haul Today
2021-04-19,85010,85013,$22.61,Haul Today
2021-04-19,85010,85020,28.58,ABC Hauling
2021-04-19,85010,85021,$22.59,Haul Today
2021-04-19,85012,85001,26.23,ABC Hauling
2021-04-19,85012,85002,23.47,ABC Hauling
2021-04-19,85012,85004,26.34,ABC Hauling
2021-04-19,85012,85007,$23.34,Haul Today
2021-04-19,85012,85010,$26.05,ABC Hauling
2021-04-19,85012,85013,$27.59,ABC Hauling
2021-04-19,85012,85020,$27.92,ABC Hauling
2021-04-19,85012,85021,18.95,Haul Today
2021-04-19,85012,85021,22.35,Haul Today
2021-04-19,85013,85001,24.10,ABC Hauling
